Cleaned Name,Created time,Last edited time,Pages,selectedPagen8n,SiteTemplates,Status,Converted Path,cropSection,htmlPath,Rollup,selectedPage,driveId
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:42 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p06_s022pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p06_s022pct_l001pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 1:43 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p07_s023pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p07_s023pct_l002pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:49 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p08_s025pct_l003pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p08_s025pct_l003pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:23 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p09_s028pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p09_s028pct_l002pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 2:58 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p10_s030pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p10_s030pct_l001pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:26 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p11_s031pct_l004pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p11_s031pct_l004pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:26 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p12_s035pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p12_s035pct_l001pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:40 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p13_s036pct_l012pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p13_s036pct_l012pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:35 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p14_s048pct_l006pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p14_s048pct_l006pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 2:34 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p15_s054pct_l010pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p15_s054pct_l010pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 2:26 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p16_s064pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p16_s064pct_l002pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 1:46 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p17_s066pct_l008pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p17_s066pct_l008pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:44 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p18_s074pct_l008pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p18_s074pct_l008pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 12:49 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p19_s082pct_l009pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p19_s082pct_l009pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 2:06 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p20_s092pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p20_s092pct_l001pct.jpg,,,Yes,
13_home_pool_maintanance,"March 13, 2026 11:08 AM","March 13, 2026 1:24 PM",13_home_pool_maintanance (https://www.notion.so/13_home_pool_maintanance-322e544a2f5c81399184c50146ff9879?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/13_home_pool_maintanance_p21_s093pct_l007pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8139-9184-c50146ff9879/13_home_pool_maintanance_p21_s093pct_l007pct.jpg,,,Yes,
about_us,"March 13, 2026 11:08 AM","March 13, 2026 12:37 PM",about_us (https://www.notion.so/about_us-322e544a2f5c8150a58fe269108e40f2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/about_us_p01_s000pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8150-a58f-e269108e40f2/about_us_p01_s000pct_l001pct.jpg,,,Yes,
about_us,"March 13, 2026 11:08 AM","March 13, 2026 2:10 PM",about_us (https://www.notion.so/about_us-322e544a2f5c8150a58fe269108e40f2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/about_us_p02_s001pct_l010pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8150-a58f-e269108e40f2/about_us_p02_s001pct_l010pct.jpg,,,Yes,
about_us,"March 13, 2026 11:08 AM","March 13, 2026 2:25 PM",about_us (https://www.notion.so/about_us-322e544a2f5c8150a58fe269108e40f2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/about_us_p03_s011pct_l039pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8150-a58f-e269108e40f2/about_us_p03_s011pct_l039pct.jpg,,,Yes,
about_us,"March 13, 2026 11:09 AM","March 13, 2026 2:49 PM",about_us (https://www.notion.so/about_us-322e544a2f5c8150a58fe269108e40f2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/about_us_p04_s050pct_l006pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8150-a58f-e269108e40f2/about_us_p04_s050pct_l006pct.jpg,,,Yes,
about_us,"March 13, 2026 11:09 AM","March 13, 2026 12:39 PM",about_us (https://www.notion.so/about_us-322e544a2f5c8150a58fe269108e40f2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/about_us_p05_s056pct_l043pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8150-a58f-e269108e40f2/about_us_p05_s056pct_l043pct.jpg,,,Yes,
about_us,"March 13, 2026 11:09 AM","March 13, 2026 2:37 PM",about_us (https://www.notion.so/about_us-322e544a2f5c8150a58fe269108e40f2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/about_us_p06_s099pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8150-a58f-e269108e40f2/about_us_p06_s099pct_l001pct.jpg,,,Yes,
blog_details,"March 13, 2026 11:19 AM","March 13, 2026 1:56 PM",blog_details (https://www.notion.so/blog_details-322e544a2f5c810dad26fe9ed6277f1e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_details_p01_s000pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-810d-ad26-fe9ed6277f1e/blog_details_p01_s000pct_l001pct.jpg,,,Yes,
blog_details,"March 13, 2026 11:19 AM","March 13, 2026 12:27 PM",blog_details (https://www.notion.so/blog_details-322e544a2f5c810dad26fe9ed6277f1e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_details_p02_s001pct_l013pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-810d-ad26-fe9ed6277f1e/blog_details_p02_s001pct_l013pct.jpg,,,Yes,
blog_details,"March 13, 2026 11:19 AM","March 13, 2026 2:51 PM",blog_details (https://www.notion.so/blog_details-322e544a2f5c810dad26fe9ed6277f1e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_details_p03_s014pct_l084pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-810d-ad26-fe9ed6277f1e/blog_details_p03_s014pct_l084pct.jpg,,,Yes,
blog_details,"March 13, 2026 11:19 AM","March 13, 2026 12:37 PM",blog_details (https://www.notion.so/blog_details-322e544a2f5c810dad26fe9ed6277f1e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_details_p04_s098pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-810d-ad26-fe9ed6277f1e/blog_details_p04_s098pct_l002pct.jpg,,,Yes,
blog,"March 13, 2026 11:18 AM","March 13, 2026 1:39 PM",blog (https://www.notion.so/blog-322e544a2f5c812b8d7ffacb8c59d00e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_p01_s000pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812b-8d7f-facb8c59d00e/blog_p01_s000pct_l001pct.jpg,,,Yes,
blog,"March 13, 2026 11:18 AM","March 13, 2026 2:36 PM",blog (https://www.notion.so/blog-322e544a2f5c812b8d7ffacb8c59d00e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_p02_s001pct_l011pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812b-8d7f-facb8c59d00e/blog_p02_s001pct_l011pct.jpg,,,Yes,
blog,"March 13, 2026 11:18 AM","March 13, 2026 1:34 PM",blog (https://www.notion.so/blog-322e544a2f5c812b8d7ffacb8c59d00e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_p03_s012pct_l088pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812b-8d7f-facb8c59d00e/blog_p03_s012pct_l088pct.jpg,,,Yes,
blog,"March 13, 2026 11:18 AM","March 13, 2026 1:46 PM",blog (https://www.notion.so/blog-322e544a2f5c812b8d7ffacb8c59d00e?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_p04_s100pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812b-8d7f-facb8c59d00e/blog_p04_s100pct_l001pct.jpg,,,Yes,
blog_s_1_4_70x70,"March 13, 2026 11:22 AM","March 13, 2026 1:47 PM",blog_s_1_4_70x70 (https://www.notion.so/blog_s_1_4_70x70-322e544a2f5c812983b6df8b4524820c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_4_70x70_p01_s000pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8129-83b6-df8b4524820c/blog_s_1_4_70x70_p01_s000pct_l001pct.jpg,,,Yes,
blog_s_1_4_70x70,"March 13, 2026 11:22 AM","March 13, 2026 1:05 PM",blog_s_1_4_70x70 (https://www.notion.so/blog_s_1_4_70x70-322e544a2f5c812983b6df8b4524820c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_4_70x70_p02_s001pct_l013pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8129-83b6-df8b4524820c/blog_s_1_4_70x70_p02_s001pct_l013pct.jpg,,,Yes,
blog_s_1_4_70x70,"March 13, 2026 11:22 AM","March 13, 2026 1:15 PM",blog_s_1_4_70x70 (https://www.notion.so/blog_s_1_4_70x70-322e544a2f5c812983b6df8b4524820c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_4_70x70_p03_s014pct_l084pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8129-83b6-df8b4524820c/blog_s_1_4_70x70_p03_s014pct_l084pct.jpg,,,Yes,
blog_s_1_4_70x70,"March 13, 2026 11:22 AM","March 13, 2026 2:40 PM",blog_s_1_4_70x70 (https://www.notion.so/blog_s_1_4_70x70-322e544a2f5c812983b6df8b4524820c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_4_70x70_p04_s098pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-8129-83b6-df8b4524820c/blog_s_1_4_70x70_p04_s098pct_l002pct.jpg,,,Yes,
blog_s_1_5_70x70,"March 13, 2026 11:23 AM","March 13, 2026 12:55 PM",blog_s_1_5_70x70 (https://www.notion.so/blog_s_1_5_70x70-322e544a2f5c811fbc21f138f616d86c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_5_70x70_p01_s000pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-811f-bc21-f138f616d86c/blog_s_1_5_70x70_p01_s000pct_l001pct.jpg,,,Yes,
blog_s_1_5_70x70,"March 13, 2026 11:23 AM","March 13, 2026 12:33 PM",blog_s_1_5_70x70 (https://www.notion.so/blog_s_1_5_70x70-322e544a2f5c811fbc21f138f616d86c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_5_70x70_p02_s001pct_l014pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-811f-bc21-f138f616d86c/blog_s_1_5_70x70_p02_s001pct_l014pct.jpg,,,Yes,
blog_s_1_5_70x70,"March 13, 2026 11:23 AM","March 13, 2026 2:21 PM",blog_s_1_5_70x70 (https://www.notion.so/blog_s_1_5_70x70-322e544a2f5c811fbc21f138f616d86c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_5_70x70_p03_s015pct_l084pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-811f-bc21-f138f616d86c/blog_s_1_5_70x70_p03_s015pct_l084pct.jpg,,,Yes,
blog_s_1_5_70x70,"March 13, 2026 11:23 AM","March 13, 2026 2:29 PM",blog_s_1_5_70x70 (https://www.notion.so/blog_s_1_5_70x70-322e544a2f5c811fbc21f138f616d86c?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/blog_s_1_5_70x70_p04_s099pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-811f-bc21-f138f616d86c/blog_s_1_5_70x70_p04_s099pct_l001pct.jpg,,,Yes,
by_poolax,"March 13, 2026 11:34 AM","March 13, 2026 2:57 PM",by_poolax (https://www.notion.so/by_poolax-322e544a2f5c814eb9ece1e49b4b9477?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/by_poolax_p01_s000pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-814e-b9ec-e1e49b4b9477/by_poolax_p01_s000pct_l001pct.jpg,,,Yes,
by_poolax,"March 13, 2026 11:34 AM","March 13, 2026 1:35 PM",by_poolax (https://www.notion.so/by_poolax-322e544a2f5c814eb9ece1e49b4b9477?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/by_poolax_p02_s001pct_l011pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-814e-b9ec-e1e49b4b9477/by_poolax_p02_s001pct_l011pct.jpg,,,Yes,
by_poolax,"March 13, 2026 11:34 AM","March 13, 2026 1:25 PM",by_poolax (https://www.notion.so/by_poolax-322e544a2f5c814eb9ece1e49b4b9477?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/by_poolax_p03_s012pct_l088pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-814e-b9ec-e1e49b4b9477/by_poolax_p03_s012pct_l088pct.jpg,,,Yes,
by_poolax,"March 13, 2026 11:34 AM","March 13, 2026 12:25 PM",by_poolax (https://www.notion.so/by_poolax-322e544a2f5c814eb9ece1e49b4b9477?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/by_poolax_p04_s100pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-814e-b9ec-e1e49b4b9477/by_poolax_p04_s100pct_l001pct.jpg,,,Yes,
class_details,"March 13, 2026 11:10 AM","March 13, 2026 2:40 PM",class_details (https://www.notion.so/class_details-322e544a2f5c81a68916f6c5721ee7d2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/class_details_p01_s000pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-81a6-8916-f6c5721ee7d2/class_details_p01_s000pct_l002pct.jpg,,,Yes,
class_details,"March 13, 2026 11:10 AM","March 13, 2026 1:42 PM",class_details (https://www.notion.so/class_details-322e544a2f5c81a68916f6c5721ee7d2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/class_details_p02_s002pct_l017pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-81a6-8916-f6c5721ee7d2/class_details_p02_s002pct_l017pct.jpg,,,Yes,
class_details,"March 13, 2026 11:10 AM","March 13, 2026 2:57 PM",class_details (https://www.notion.so/class_details-322e544a2f5c81a68916f6c5721ee7d2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/class_details_p03_s019pct_l079pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-81a6-8916-f6c5721ee7d2/class_details_p03_s019pct_l079pct.jpg,,,Yes,
class_details,"March 13, 2026 11:10 AM","March 13, 2026 1:07 PM",class_details (https://www.notion.so/class_details-322e544a2f5c81a68916f6c5721ee7d2?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/class_details_p04_s098pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-81a6-8916-f6c5721ee7d2/class_details_p04_s098pct_l002pct.jpg,,,Yes,
cleaner,"March 13, 2026 11:26 AM","March 13, 2026 12:23 PM",cleaner (https://www.notion.so/cleaner-322e544a2f5c812fb5edceeda5306d60?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/cleaner_p01_s000pct_l001pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812f-b5ed-ceeda5306d60/cleaner_p01_s000pct_l001pct.jpg,,,Yes,
cleaner,"March 13, 2026 11:26 AM","March 13, 2026 12:31 PM",cleaner (https://www.notion.so/cleaner-322e544a2f5c812fb5edceeda5306d60?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/cleaner_p02_s001pct_l015pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812f-b5ed-ceeda5306d60/cleaner_p02_s001pct_l015pct.jpg,,,Yes,
cleaner,"March 13, 2026 11:26 AM","March 13, 2026 1:45 PM",cleaner (https://www.notion.so/cleaner-322e544a2f5c812fb5edceeda5306d60?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/cleaner_p03_s016pct_l082pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812f-b5ed-ceeda5306d60/cleaner_p03_s016pct_l082pct.jpg,,,Yes,
cleaner,"March 13, 2026 11:26 AM","March 13, 2026 2:55 PM",cleaner (https://www.notion.so/cleaner-322e544a2f5c812fb5edceeda5306d60?pvs=21),true,Poolax (https://www.notion.so/Poolax-302e544a2f5c802981a3fea91c3c74f1?pvs=21),imageCropAndHtml,automatetemplates/dentcure/html/cleaner_p04_s098pct_l002pct.jpg.html,https://yourtop10simages.s3.amazonaws.com/pageCrops/322e544a-2f5c-812f-b5ed-ceeda5306d60/cleaner_p04_s098pct_l002pct.jpg,,,Yes,
